,Unnamed: 0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
2805,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Depends on the size. Broiler-fryer?,0.2,0.75,A,B,impolite,polite
2806,2806,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,Depends on your preference. How much do you dislike food poisoning?,0.8,0.7,B,A,polite,impolite
2807,2807,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Knives! where are you?,0.2,0.2,B,B,impolite,impolite
2808,2808,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,Eh. Fresh pasta takes less than 3 minutes to cook in boiling water. Why would you need to microwave this?,0.2,0.2,B,B,impolite,impolite
2809,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"This is a very broad topic. Akin to, ""How is cake made, and what are the ingredients?""",0.8,0.85,A,A,polite,polite
2810,2810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Oh no! Is this related to the double roasted peppers from the salsa thread?,0.8,0.85,A,A,polite,polite
2811,2811,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"It depends on what you are cooking with the egg, because they have a few different roles in a dish. Can you provide more information on which dish you are cooking where you want to replace the egg?",0.8,0.95,A,A,polite,polite
2812,2812,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,Interesting question. I wonder if there might be a difference between fresh and dried pasta?,0.9,0.95,A,A,polite,polite
2813,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,@Aaronut Hi.  Private message?,0.8,0.85,A,A,polite,polite
2814,2814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"While the title of this question *does* use ""Palatable"" correctly, [the word](http://www.merriam-webster.com/dictionary/palatable) has connotations of ""mmm, tasty!"" Perhaps edit to say ""easier""?",0.8,0.85,A,A,polite,polite
2815,2815,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Sounds similar to this problem: http://cooking.stackexchange.com/questions/6433/why-does-my-velveeta-queso-dip-get-clumpier-the-longer-it-stays-in-the-microwave

I guess Velvetta isn't designed to be microwaved?",0.2,0.85,A,A,polite,polite
2816,2816,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,"I'm a little confused by the title, but I don't know much about corn varieties.  I know candy corn as [this sweet confection](http://www.reagantales.com/wp-content/uploads/2009/09/candycorn1.jpg); is there a variety of corn that is grown that's commonly referred to as candy corn?",0.85,0.95,A,A,polite,polite
2817,2817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"To answer the second part of your question, you would have to define what you mean by ""cook"".  What exactly are you doing to cook them?",0.8,0.85,A,A,polite,polite
2818,2818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Oh, be nice. Seven months, surely? :P",0.2,0.85,A,B,impolite,polite
2819,2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,What does 'N.B.' stand for?,0.8,0.95,A,A,polite,polite
2820,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,"Hey ... the cookies are fried ! Why the ""baking"" tag??? :D",0.2,0.15,B,B,impolite,impolite
2821,2821,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"There are many varieties of ""useful"". What do you need/want these books for?",0.2,0.85,A,B,impolite,polite
2822,2822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I'm strongly considering closing this as a duplicate of [Taking it to the next level](http://cooking.stackexchange.com/q/10317/41) which was itself a duplicate of [Books that explain the science of cooking?](http://cooking.stackexchange.com/q/9657/41).  Anyone have any comments on what distinguishes this one from the others?,0.2,0.85,A,B,impolite,polite
2823,2823,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"My impression is that it depends on the culture that's making the pie... in France, apple pie is a tart with one crust, but American apple pie traditionally has two.  Anyone know?",0.8,0.95,A,A,polite,polite
2824,2824,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The answers here (http://cooking.stackexchange.com/questions/8618/stopping-water-from-bubbling-over-when-cooking-rice) may be of help to you.  For example, do you wash your rice before cooking?",0.8,0.95,A,A,polite,polite
2825,2825,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"i am not getting you,
and where is the link?",0.2,0.1,B,B,impolite,impolite
2826,2826,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Also, I seem to be missing that GPS checkbox from the settings interface... After Review i see Shutter Sound which should be on the next page according to the screenshot above. Any clues?",0.7,0.85,A,A,polite,polite
2827,2827,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"I've always pondered if there were any 3D games classified as ""Metroidvania"". Do you know of any other than the Prime series (which I've always considered in the spirit of the classification, but never really dwelled on it)?",0.2,0.95,A,A,polite,polite
2828,2828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,another great example for how google makes you stupid. does nobody ever read the documentation anymore?,0.8,0.75,B,B,impolite,impolite
2829,2829,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"This is tough because personal environments are usually already customized, so apples-to-apples comparisons are hard to come by.  To start, you might indicate what your system is (Ubuntu version, hardware) and even include a relevant benchmark for your current set-up?",0.7,0.95,A,A,polite,polite
2830,2830,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"also, did you read through the documentation of add_meta_box
 at http://codex.wordpress.org/Function_Reference/add_meta_box ?",0.6,0.05,B,A,polite,impolite
2831,2831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"You seem to have typed a small ""x"" in the modeline (`1360x1020`), but a capital ""X"" in `xrandr --addmode`.  Is this just a copy/paste error?",0.85,0.95,A,A,polite,polite
2832,2832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"Accepted! @Rory, one more thing - can you add a line about using the *right* hashing algorithms?",0.2,0.85,A,B,impolite,polite
2833,2833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,'copy public link' doesn't show on my dropbox. what happen?,0.2,0.1,B,B,impolite,impolite
2834,2834,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,"In my opinion, if the variable is significant (p<.0001) without imputation, and you have enough data, that is reason enough to leave it alone.  What are the confidence intervals telling you?",0.2,0.95,A,A,polite,polite
2835,2835,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Do we have any Wikipedia regulars here who could perhaps advertise this thread at http://en.wikipedia.org/wiki/Talk:List_of_unsolved_problems_in_computer_science ? Or would it be a bad idea?,0.2,0.85,A,B,impolite,polite
2836,2836,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,what exactly do you have in mind? Sampling or search applications?,0.8,0.85,A,A,polite,polite
2837,2837,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What do you mean by ""expected running time""?  Are you taking the expectation over some random distribution of inputs (as most of the answers seem to think), or over the distribution of random bits used by the algorithm (the usual meaning for randomized algorithms), or both?",0.7,0.95,A,A,polite,polite
2838,2838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"You're talking about computing the coefficients of the polynomial, right?  Is this equivalent to computing the product of $\sqrt{n}$ $\sqrt{n}$-bit integers in time $\tilde O(n \log n)$ (where $\tilde O$ hides sub-logarithmic factors)?",0.2,0.95,A,A,polite,polite
2839,2839,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"I assume you are using NPI to refer to a problem in NP not known to be NPC ? Also, in the reference to Ladner, do you perhaps mean that L is NPC, and the removal S is NPI ?",0.2,0.95,A,B,impolite,polite
2840,2840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,@Emil: Do you have a reference? Anything more recent than the ancient (1995) discussion linked in the OP?,0.2,0.75,A,B,impolite,polite
2841,2841,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,"A clarification: Do you want generalisations in the sense that feasible solutions are matchings, but your objective function is different from the usual max-weight matchings (something like the case of stable marriages)? Or generalisations in the sense that feasible solutions are also some kind of generalisations or relaxations of matchings (something like independent sets or fractional matchings)?",0.8,0.95,A,A,polite,polite
2842,2842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Are the k in “k-CNF” and the k in the question the same variable?  And what is the parameter of this problem?,0.2,0.95,A,B,impolite,polite
2843,2843,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"In general, in questions like this it would be very useful to specify what kind of thesis you are supposed to write: For example, BSc, MSc, PhD, something else? In particular, are you expected to do new research or ""just"" organise existing knowledge?",0.8,0.95,A,A,polite,polite
2844,2844,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What are you trying to optimize? Do you want to minimize the number of sets?,0.7,0.95,A,A,polite,polite
2845,2845,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"do you know any good references for the special cases of nonexistence that you mentioned? Or perhaps, just a general reference/set of references for the order 12 case?",0.8,0.95,A,A,polite,polite
2846,2846,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"Perhaps this is best seen as a way to structure the design of a large-scale digital circuit (just like it might be a good idea to use subroutines in a large-scale computer program), and not really as a formal lower bound? (Chapter 14 of the book that you linked has plenty of Theorems with Proofs, but they seem to assume that you follow certain principles in the design of the circuit?)",0.7,0.95,A,A,polite,polite
2847,2847,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,Perhaps you could explain why you believe that these *should* be related? Do you have any evidence that supports this belief?,0.8,0.85,A,A,polite,polite
2848,2848,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,I don't see why the trivial greedy algorithm does not work? Am I missing something?,0.2,0.85,A,A,polite,polite
2849,2849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,“IE6 is deprecated” — by whom? Have you got a source for this?,0.2,0.75,A,A,polite,polite
2850,2850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Wow! How has no one recommended SharePoint? Or is that telling in itself?,0.2,0.75,A,B,impolite,polite
2851,2851,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,"""Google says they generally don't like pages with more than 100 links on them"" -- out of curiosity what is your source on this? can you cite it in the post in a hyperlink?",0.2,0.85,A,B,impolite,polite
2852,2852,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Also, when you look at the logs, are the calls to the server become less frequent?  Is it possible you have a loop or call that gets slower over time?",0.7,0.85,A,A,polite,polite
2853,2853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"What server OS (Windows/Linux/Mac) are you running?  If it is Linux, then is there a reason a cron job would not work?",0.2,0.95,A,A,polite,polite
2854,2854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Using Apache? How about mod_security?,0.6,0.85,A,A,polite,polite
2855,2855,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Are you looking for something that gives you a global view? For instance to see the difference in load time from Texas and Tokyo?,0.8,0.95,A,A,polite,polite
2856,2856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,Are you looking for a provider that accepts ZAR *as well* or would one accepting ZAR *only* be sufficient? Would you be able/willing to hold/use a merchant bank account with a South African bank for this purpose?,0.8,0.95,A,A,polite,polite
2857,2857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What do you mean by ""how to charge""? Are you asking how much money to charge or how to implement an ad service and payment gateway?",0.7,0.85,A,A,polite,polite
2858,2858,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,"Can you clarify what ""down"" means? Have you turned on the display of error messages to see if anything is generated?",0.7,0.85,A,A,polite,polite
2859,2859,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,Have you tried doing a whois? Can you give us a sample URL?,0.8,0.85,A,A,polite,polite
2860,2860,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"What are you uploading the images for? Is it something that your theme will reference, or something that you want users to have access to and to be able to re-use images that you already posted in their own content?",0.1,0.85,A,B,impolite,polite
2861,2861,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,What did they give as the reason they rejected your site? And what did you do to resolve that problem?,0.6,0.85,A,A,polite,polite
2862,2862,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Be more specific, what actually happens? Can you give a link?",0.2,0.1,B,B,impolite,impolite
2863,2863,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Do you think the term standard means this is THE standard today ? Isn't it like asking why principal component are ""principal"" and not secondary ?",0.2,0.75,A,B,impolite,polite
2864,2864,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,"I am not sure of what you meant by ""Robust Standard Errors are reported as a matter of course"" standard errors of what? You said testing for ""it"" what is the test you are talking about?",0.2,0.1,B,B,impolite,impolite
2865,2865,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"What do you have in mind with ""Algorithmic approaches""? I gave some examples of applications in my answer, is that what you are looking for?",0.7,0.95,A,A,polite,polite
2866,2866,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Does anyone know how to estimate a difference in difference regression in gretl? Do I have to work with OLS or panel data?,0.2,0.95,A,A,polite,polite
2867,2867,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"But still, what do you want to measure with CV and in what purpose? To get a cutoff of attribute number?",0.2,0.1,B,B,impolite,impolite
2868,2868,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,"You mean that you are looking at the distribution of subsample **lengths** of subsegments covering each position, right? On the other hand (probably I'm wrong) I'm guessing it has something to do with the sequencing?",0.3,0.95,A,A,polite,polite
2869,2869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,What does your data look like? Are the values bound?,0.8,0.85,A,A,polite,polite
2870,2870,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,Could you pose a question here?  Is the question whether the paper is right?,0.8,0.85,A,A,polite,polite
2871,2871,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"When you say that the Sharpe ratio is the mean divided by the sample standard deviation... ""Up to a constant factor (sqrt(n), where n is the number of observations)""... what does this last part mean?  Is it really the mean divided by the standard error of the mean?",0.1,0.95,A,B,impolite,polite
2872,2872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Why would the detection limits go up? Are they not a feature of the test instrument rather than that of the sample being tested?,0.7,0.85,A,A,polite,polite
2873,2873,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"Since in essence the nesting in a lmer makes it a repeated measures design is there a way in which your question about the appropriate confidence interval around the effect size is related to the question in repeated-measures ANOVA about which measure of effect size to report?  Specifically, it is unclear whether the error term should include subject variance or not (etc)?",0.2,0.85,A,A,polite,polite
2874,2874,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Also do you have access to the underlying data? How are the curves drawn?,0.2,0.85,A,B,impolite,polite
2875,2875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"So, does the above comment imply that the answer to the OP's question is 'No such examples can be constructed.'? Or perhaps, some pathological example exists which violates the assumptions behind admissibility?",0.6,0.95,A,A,polite,polite
2876,2876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"What R package did you use for HC3 estimation? `sandwich`, `contrast`?",0.8,0.85,A,A,polite,polite
2877,2877,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Could you explain how data were collected and what they intend to measure? Are the different columns of your data matrix independent measurements?,0.7,0.95,A,A,polite,polite
2878,2878,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,"To clarify, are you asking ""pros and cons... of using SSL?"" or ""... using SSL for the WHOLE site as opposed to just login page"" or something like that?",0.8,0.95,A,A,polite,polite
2879,2879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,This guys is both an MCSE (sysadmin) **AND** an MCSD? and you're gonna waste his time with reading logfiles?,0.75,0.85,B,B,impolite,impolite
2880,2880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"Is this for a one-time transaction, or something you want to be convenient for repeated use?  If you use a password-based scheme, how do you plan to get the password to them?",0.6,0.85,A,A,polite,polite
2881,2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,What type of data is being sent from the application ( as in is it XML or anything like that )? Does it have a consistent structure?,0.8,0.95,A,A,polite,polite
2882,2882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Is this a business website or a consumer oriented website? Or are you asking for solutions to both scenarios?,0.8,0.95,A,A,polite,polite
2883,2883,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Do you mean malware once installed setting up a backdoor which requires portknocking to open? I can't think that this questionmakes any sense otherwise?,0.2,0.15,B,B,impolite,impolite
2884,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"What type of device will be doing the dropping?  ASA, IPTables, WFP, ect?",0.2,0.85,A,B,impolite,polite
2885,2885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,Why did using VirtualBox not work? Did you set up the networking correctly (adding a host-only adapter to the VM)?,0.2,0.85,A,A,polite,polite
2886,2886,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,"This is hard to answer without more context - what is your threat model, your application, etc?  A general answer is at http://security.stackexchange.com/questions/1476/what-is-the-difference-in-security-between-a-vpn-and-a-ssl-connection so can you look at the answers there and either get clarity on those answers there, or ask more specific questions here?",0.2,0.95,A,A,polite,polite
2887,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Why did everyone list universities? Aren't there any other types of infosec policies?,0.2,0.65,A,B,impolite,polite
2888,2888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,"Why do you want to disable either Javascript or cookies, or both?  What benefits will that provide?",0.2,0.85,A,B,impolite,polite
2889,2889,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Wait, my previous comment may have been jumping the gun... What is it you're trying to do? Get access to someone else's record, or go for the bigger SQL Injection vulnerability there?",0.7,0.75,A,A,polite,polite
2890,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Are they a particular type of files? Do all users have access to all the files and do they require it?,0.2,0.85,A,A,polite,polite
2891,2891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,What platforms are you talking about?  Does it have to work across platforms?,0.2,0.85,A,A,polite,polite
2892,2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,For what purpose? To make the game or to pitch it to an investor?,0.8,0.85,A,A,polite,polite
2893,2893,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,You should probably clarify what kind of framework you're talking about? 3D Graphics Framework?,0.2,0.85,A,B,impolite,polite
2894,2894,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Just OOC, how often does this happen?  Is it really often, or just once every few weeks?",0.2,0.95,A,A,polite,polite
2895,2895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"pardon my ignorance, but what is a ""game matchmaking service""? Is it like eHarmony for avatars?",0.8,0.95,A,A,polite,polite
2896,2896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,are you using the webSockets API? and is this going to be open sourced at all?,0.7,0.85,A,A,polite,polite
2897,2897,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,What are you asking specifically? for algorithms to do some kind of transitions?,0.2,0.75,A,A,polite,polite
2898,2898,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"@Ranieri, what would you suggest? JSON?",0.7,0.95,A,A,polite,polite
2899,2899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Where did you get the file from? What is the name/extension of the file?,0.2,0.75,A,B,impolite,polite
2900,2900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Any word on what happened to it?  Did you get a chance to talk to your instructor?,0.2,0.85,A,B,impolite,polite
2901,2901,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,"Depends, do you want it to actually respond to commands? Or just gauge yelling?",0.2,0.2,B,B,impolite,impolite
2902,2902,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Which API call is producing the exception in question? What are the permissions attached to the path that you aren't being allowed to access?,0.2,0.85,A,B,impolite,polite
2903,2903,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"Are you using the Flash display stack and vector objects, or are you bitmap blitting?  What sort of scenes are we talking about that are running slowly?",0.6,0.95,A,A,polite,polite
2904,2904,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,"Just make a Facebook account? I thought other sites would just offer it if they can, you can't really force them can you?",0.2,0.75,A,B,impolite,polite
2905,2905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,"Do you want to connect your wiki with other systems? Bug tracking, customer support, planning?",0.8,0.85,A,A,polite,polite
2906,2906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Is Google Voice actually a Web App? Or is it more a smartphone app?,0.7,0.95,A,A,polite,polite
2907,2907,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"This seems OT?  @LBushkin, do you think this would be the right site for this kind of question?",0.2,0.95,A,B,impolite,polite
2908,2908,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,And you logged in here how? What's with the fake questions?,0.75,0.85,B,B,impolite,impolite
2909,2909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,What's wrong with Quickbooks Online? Is there something specific you're looking for that they don't offer?,0.8,0.95,A,A,polite,polite
2910,2910,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,A platform for new developers to show off their stuff? Having your app hosted on a solid cloud service?,0.8,0.85,A,A,polite,polite
2911,2911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,So the new account is for you to use? Or for the other person?,0.7,0.1,B,A,polite,impolite
2912,2912,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"Are you running a dedicated server with your own VMs, or do you have one VM provided by a hosting company? Or are you talking about vhosts in regard of apache being multi-homed?",0.6,0.95,A,A,polite,polite
2913,2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"How many recipients is ""mass""? Also does it need to be a 3rd-party service?",0.6,0.85,A,B,impolite,polite
2914,2914,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"What exactly do you mean by platform ? Are you looking for product you will run on servers, framework/library to incorporate into own web app or 3rd party service ?",0.8,0.1,B,A,polite,impolite
2915,2915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Is your profile at 85-100% completion ? Also how active are you ?,0.6,0.75,A,A,polite,polite
2916,2916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,What was wrong with PostAffiliate? I was going to use them?,0.2,0.85,A,B,impolite,polite
2917,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Your wiki or someone else's?  What wiki software?,0.2,0.85,A,B,impolite,polite
2918,2918,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,"What's the problem with Gmail about privacy? The only issue I saw recently was Google Buzz but I'm not sure that affected the Google Apps accounts, did it?",0.6,0.95,A,A,polite,polite
2919,2919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,An empty inbox?  What's that?,0.2,0.85,A,B,impolite,polite
2920,2920,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Flush ? Do you mean flash ?,0.2,0.1,B,A,polite,impolite
2921,2921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,Why community wiki? Isn't it expertise to show that you know a cool website dedicated to latex templates?,0.2,0.15,B,B,impolite,impolite
2922,2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,What is a metapackage?  Is it a format?,0.2,0.95,A,A,polite,polite
2923,2923,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Could you provide a *minimal* example that reproduces the problem? Do you really need to load all those packages to get the bug to kick in?,0.2,0.75,A,B,impolite,polite
2924,2924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Some clarification questions: 1) Do you want BibTeX to get the information _directly_ from the database, or are you prepared to extract it yourself in .bib format?  2) Do you already have the information in a database in a specific format and want to use only that, or would you be happy converting to another bibliographic database system?",0.6,0.95,A,A,polite,polite
2925,2925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,"Could you tell which packages you have already tried? Would something like a long table, where you type each paragraph into a cell, be useful to you?",0.8,0.95,A,A,polite,polite
2926,2926,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"Do you _really_ want python to do the conversion?  What are the disadvantages, in your view, of simply calling `pdflatex` as an external command?",0.2,0.75,A,A,polite,polite
2927,2927,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"""I've found these packages being imported by the model:"" The model? To what do you refer?",0.2,0.75,A,B,impolite,polite
